feature_id,delta,mean_safe,mean_innov,std_safe,std_innov,effect_size_d,p_value,q_value,fdr_reject
503,0.24167949,0.5149363,0.27325684,7.0982137,5.284778,0.040840287,0.49305069493050696,1.0,False
16098,0.24142712,0.2644232,0.02299607,4.347659,0.8071672,0.0953297,0.054894510548945105,1.0,False
11772,0.24070878,0.42540324,0.18469445,3.3228865,2.0151124,0.09617,0.055894410558944105,1.0,False
1584,0.2390964,0.29482338,0.055726975,2.2483747,1.0027673,0.15820186,0.0010998900109989002,0.25381123859445043,False
419,0.23865768,0.4736046,0.2349469,4.21643,2.4989629,0.075902976,0.1322867713228677,1.0,False
1,0.23758854,0.31461418,0.07702564,2.8323357,1.2459149,0.12530674,0.010298970102989701,0.7848294240343408,False
9447,0.23740473,0.23740473,0.0,5.663006,0.0,0.07460772,0.3174682531746825,1.0,False
7413,0.23654796,0.26613957,0.029591601,2.4831417,0.7584008,0.15462412,0.0018998100189981002,0.36619396883841027,False
6094,0.23389363,0.6328744,0.3989808,3.8705568,2.96388,0.07136659,0.16318368163183683,1.0,False
10698,0.23276052,0.23276052,0.0,5.5522404,0.0,0.0746075,0.31616838316168383,1.0,False
1185,0.23265079,0.27749118,0.044840395,6.619173,0.78750294,0.061614223,0.3203679632036796,1.0,False
4573,0.2322678,0.29498225,0.06271445,2.8408809,1.125634,0.1256853,0.009299070092990702,0.76997100289971,False
14727,0.23182149,0.23182149,0.0,3.074746,0.0,0.13417941,0.0026997300269973002,0.4607539246075392,False
6693,0.23169495,0.2834779,0.051782947,3.4083068,1.1649256,0.10807186,0.0240975902409759,1.0,False
12301,0.23136511,0.67871535,0.44735023,5.1718187,3.5461438,0.05603218,0.2756724327567243,1.0,False
9061,0.23128304,0.26261765,0.031334616,5.6892233,0.63508725,0.07139135,0.15558444155584442,1.0,False
7188,0.23081341,0.36340785,0.13259444,3.03629,2.28227,0.09070755,0.0720927907209279,1.0,False
12095,0.23057567,0.23057567,0.0,5.500063,0.0,0.07460831,0.30646935306469353,1.0,False
4961,0.22997233,0.34843963,0.11846731,3.7793393,1.5870138,0.09211339,0.059994000599940006,1.0,False
13892,0.22980122,0.2518363,0.022035073,3.0590737,0.5488498,0.12925865,0.009099090090990901,0.76997100289971,False
3826,0.22909181,0.3241402,0.09504838,4.0435414,2.365011,0.076408185,0.15098490150984903,1.0,False
11817,0.2283268,4.706268,4.477941,15.176039,14.464545,0.015539933,0.7645235476452354,1.0,False
11951,0.22815627,0.4216924,0.19353613,2.9910145,1.9081274,0.098955765,0.047995200479952004,1.0,False
9726,0.22760363,0.23902212,0.01141849,3.732432,0.40078834,0.10719364,0.0273972602739726,1.0,False
10495,0.22734666,0.48224562,0.25489897,2.8984568,2.0599718,0.09644979,0.05649435056494351,1.0,False
14182,0.22722587,0.24985003,0.022624157,3.0530443,0.5613072,0.12785402,0.008899110088991101,0.76997100289971,False
11893,0.2271249,0.28410485,0.056979947,2.3301783,1.0028112,0.14653353,0.0032996700329967,0.4959797598221829,False
15183,0.22691566,0.27515262,0.04823697,2.6322691,0.86256534,0.13817944,0.0037996200379962005,0.5187747891877479,False
14550,0.22674622,0.37569216,0.14894594,5.3818154,1.8378178,0.06699215,0.19388061193880612,1.0,False
8973,0.22667861,0.22667861,0.0,5.4070735,0.0,0.074608736,0.3110688931106889,1.0,False
15569,0.22601956,0.31926906,0.09324949,2.4719245,1.2604107,0.1301394,0.0086991300869913,0.7662717599207821,False
11021,0.22556823,0.6688134,0.44324517,3.985933,4.008545,0.056372054,0.27047295270472954,1.0,False
13581,0.22465627,0.24204414,0.017387865,2.3421142,0.6103121,0.15938205,0.000999900009999,0.23403373948319453,False
4972,0.22447619,0.32571265,0.10123647,2.7459688,1.528533,0.11252744,0.0193980601939806,1.0,False
1832,0.2244,0.2772903,0.05289032,2.558661,1.2008475,0.12841214,0.0065993400659934,0.6817504584945232,False
13934,0.22436376,0.290783,0.06641923,2.5395057,1.0450969,0.1344785,0.008999100089991,0.76997100289971,False
