feature_id,delta,mean_safe,mean_innov,std_safe,std_innov,effect_size_d,p_value,q_value,fdr_reject
1236,-0.94303775,3.1104681,4.053506,5.908318,6.457999,-0.15054874,0.18748125187481252,1.0,False
11074,-0.94306064,3.1684306,4.111491,6.0178375,6.549758,-0.14823861,0.22677732226777322,1.0,False
5974,-0.9431598,3.1853235,4.1284833,6.049904,6.576757,-0.14758795,0.23427657234276572,1.0,False
9053,-0.94393086,2.8880227,3.8319535,5.4852667,6.0435033,-0.16143887,0.1720827917208279,1.0,False
11747,-0.94437313,3.1546292,4.0990024,5.991527,6.5297036,-0.14896442,0.1927807219278072,1.0,False
1716,-0.944397,2.7639809,3.7083778,5.2496552,5.915116,-0.16619332,0.14578542145785423,1.0,False
1180,-0.9446349,3.1342454,4.0788803,5.9529967,6.4978285,-0.14981225,0.19338066193380662,1.0,False
8186,-0.94511485,3.1414578,4.0865726,5.966662,6.5100794,-0.14958648,0.19438056194380562,1.0,False
13912,-0.9454062,2.8662503,3.8116565,5.459329,6.0847306,-0.16118422,0.15378462153784622,1.0,False
3726,-0.9454241,3.2058716,4.1512957,6.089043,6.6131854,-0.14708304,0.2343765623437656,1.0,False
11062,-0.94561243,3.090304,4.0359163,5.8712316,6.4313984,-0.15169026,0.1812818718128187,1.0,False
6955,-0.94620585,3.1224434,4.0686493,5.931083,6.4821434,-0.15048632,0.19048095190480951,1.0,False
1522,-0.94732046,2.8380916,3.785412,5.3904967,5.9751143,-0.16418868,0.14278572142785723,1.0,False
7340,-0.94737196,3.1566677,4.1040397,5.9954987,6.5378513,-0.14927948,0.19708029197080293,1.0,False
14475,-0.9473901,3.2409387,4.1883287,6.156047,6.6725,-0.14598271,0.23537646235376464,1.0,False
13691,-0.94843626,3.3866115,4.3350477,6.4391904,6.912433,-0.1406247,0.23297670232976703,1.0,False
1594,-0.9492748,3.113354,4.0626287,5.9138274,6.472321,-0.15127175,0.1807819218078192,1.0,False
2654,-0.949353,3.1848238,4.1341767,6.0488477,6.5857162,-0.14842908,0.22907709229077092,1.0,False
